Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Bamako,PM2.5 - Principal,2021-05-16 05:00 PM,2021,05,16,17,39.8,112,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-16 06:00 PM,2021,05,16,18,45.9,127,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-16 07:00 PM,2021,05,16,19,63.9,155,Unhealthy,82.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-16 08:00 PM,2021,05,16,20,64.4,156,Unhealthy,65.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-16 09:00 PM,2021,05,16,21,55.2,150,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-16 10:00 PM,2021,05,16,22,47.6,131,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-16 11:00 PM,2021,05,16,23,47.8,131,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 12:00 AM,2021,05,17,00,48.9,134,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 01:00 AM,2021,05,17,01,48.9,134,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 02:00 AM,2021,05,17,02,43.9,122,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 03:00 AM,2021,05,17,03,42.9,119,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 04:00 AM,2021,05,17,04,41.4,116,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 05:00 AM,2021,05,17,05,43.7,121,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 06:00 AM,2021,05,17,06,38.3,108,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 07:00 AM,2021,05,17,07,43.6,121,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 08:00 AM,2021,05,17,08,40.6,114,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 09:00 AM,2021,05,17,09,41.0,115,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 10:00 AM,2021,05,17,10,38.6,109,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 11:00 AM,2021,05,17,11,38.0,107,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 12:00 PM,2021,05,17,12,31.2,91,Moderate,25.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 01:00 PM,2021,05,17,13,28.1,85,Moderate,25.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 02:00 PM,2021,05,17,14,32.9,95,Moderate,38.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 03:00 PM,2021,05,17,15,37.4,106,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 04:00 PM,2021,05,17,16,36.7,104,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 05:00 PM,2021,05,17,17,38.3,108,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 06:00 PM,2021,05,17,18,43.0,119,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 07:00 PM,2021,05,17,19,51.0,139,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 08:00 PM,2021,05,17,20,56.5,152,Unhealthy,62.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 09:00 PM,2021,05,17,21,49.7,136,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 10:00 PM,2021,05,17,22,38.3,108,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-17 11:00 PM,2021,05,17,23,30.1,89,Moderate,22.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 12:00 AM,2021,05,18,00,27.5,83,Moderate,25.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 01:00 AM,2021,05,18,01,34.2,97,Moderate,41.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 02:00 AM,2021,05,18,02,32.1,93,Moderate,30.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 03:00 AM,2021,05,18,03,42.0,117,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 04:00 AM,2021,05,18,04,40.5,113,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 05:00 AM,2021,05,18,05,37.2,105,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 06:00 AM,2021,05,18,06,38.6,109,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 07:00 AM,2021,05,18,07,66.8,157,Unhealthy,95.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 08:00 AM,2021,05,18,08,62.9,155,Unhealthy,59.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 09:00 AM,2021,05,18,09,53.4,145,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 10:00 AM,2021,05,18,10,49.2,135,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 11:00 AM,2021,05,18,11,44.1,122,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 12:00 PM,2021,05,18,12,40.0,112,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 01:00 PM,2021,05,18,13,35.0,99,Moderate,30.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 02:00 PM,2021,05,18,14,31.5,92,Moderate,28.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 03:00 PM,2021,05,18,15,30.2,89,Moderate,29.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 04:00 PM,2021,05,18,16,30.1,89,Moderate,30.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 05:00 PM,2021,05,18,17,33.5,96,Moderate,37.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 06:00 PM,2021,05,18,18,38.2,108,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 07:00 PM,2021,05,18,19,51.6,141,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 08:00 PM,2021,05,18,20,67.8,157,Unhealthy,84.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 09:00 PM,2021,05,18,21,77.4,162,Unhealthy,87.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 10:00 PM,2021,05,18,22,72.7,160,Unhealthy,68.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-18 11:00 PM,2021,05,18,23,54.3,147,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 12:00 AM,2021,05,19,00,41.6,116,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 01:00 AM,2021,05,19,01,37.3,105,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 02:00 AM,2021,05,19,02,34.1,97,Moderate,31.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 03:00 AM,2021,05,19,03,30.0,89,Moderate,26.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 04:00 AM,2021,05,19,04,23.5,75,Moderate,17.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 05:00 AM,2021,05,19,05,18.7,65,Moderate,14.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 06:00 AM,2021,05,19,06,24.8,78,Moderate,31.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 07:00 AM,2021,05,19,07,21.4,71,Moderate,18.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 08:00 AM,2021,05,19,08,25.7,80,Moderate,30.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 09:00 AM,2021,05,19,09,17.8,63,Moderate,10.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 10:00 AM,2021,05,19,10,22.4,73,Moderate,27.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 11:00 AM,2021,05,19,11,29.2,87,Moderate,36.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 12:00 PM,2021,05,19,12,40.1,112,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 01:00 PM,2021,05,19,13,58.0,152,Unhealthy,76.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 02:00 PM,2021,05,19,14,71.5,159,Unhealthy,85.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 03:00 PM,2021,05,19,15,77.7,162,Unhealthy,84.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 04:00 PM,2021,05,19,16,69.8,158,Unhealthy,62.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 05:00 PM,2021,05,19,17,60.9,154,Unhealthy,52.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 06:00 PM,2021,05,19,18,57.4,152,Unhealthy,54.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 07:00 PM,2021,05,19,19,81.2,164,Unhealthy,105.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 08:00 PM,2021,05,19,20,92.6,170,Unhealthy,104.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 09:00 PM,2021,05,19,21,101.3,175,Unhealthy,110.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 10:00 PM,2021,05,19,22,143.6,196,Unhealthy,186.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-19 11:00 PM,2021,05,19,23,142.3,196,Unhealthy,141.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 12:00 AM,2021,05,20,00,114.6,182,Unhealthy,87.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 01:00 AM,2021,05,20,01,89.8,169,Unhealthy,65.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 02:00 AM,2021,05,20,02,58.4,152,Unhealthy,27.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 03:00 AM,2021,05,20,03,42.6,118,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 04:00 AM,2021,05,20,04,32.8,95,Moderate,23.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 05:00 AM,2021,05,20,05,31.4,92,Moderate,30.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 06:00 AM,2021,05,20,06,38.7,109,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 07:00 AM,2021,05,20,07,59.3,153,Unhealthy,80.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 08:00 AM,2021,05,20,08,61.6,154,Unhealthy,64.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 09:00 AM,2021,05,20,09,49.8,136,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 10:00 AM,2021,05,20,10,39.3,110,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 11:00 AM,2021,05,20,11,33.1,95,Moderate,27.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 12:00 PM,2021,05,20,12,30.0,89,Moderate,27.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 01:00 PM,2021,05,20,13,28.5,85,Moderate,27.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 02:00 PM,2021,05,20,14,25.2,79,Moderate,22.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 03:00 PM,2021,05,20,15,30.6,90,Moderate,36.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 04:00 PM,2021,05,20,16,28.8,86,Moderate,27.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 05:00 PM,2021,05,20,17,26.4,81,Moderate,24.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 06:00 PM,2021,05,20,18,26.2,81,Moderate,26.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 07:00 PM,2021,05,20,19,28.0,84,Moderate,30.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 08:00 PM,2021,05,20,20,21.5,71,Moderate,15.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 09:00 PM,2021,05,20,21,20.7,69,Moderate,20.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 10:00 PM,2021,05,20,22,23.8,76,Moderate,27.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-20 11:00 PM,2021,05,20,23,20.9,70,Moderate,18.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 12:00 AM,2021,05,21,00,19.9,67,Moderate,19.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 01:00 AM,2021,05,21,01,17.9,63,Moderate,16.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 02:00 AM,2021,05,21,02,19.4,66,Moderate,21.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 03:00 AM,2021,05,21,03,19.2,66,Moderate,19.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 04:00 AM,2021,05,21,04,19.1,66,Moderate,19.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 05:00 AM,2021,05,21,05,17.5,62,Moderate,16.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 06:00 AM,2021,05,21,06,21.7,71,Moderate,26.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 07:00 AM,2021,05,21,07,28.8,86,Moderate,36.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 08:00 AM,2021,05,21,08,27.4,83,Moderate,26.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 09:00 AM,2021,05,21,09,27.7,84,Moderate,28.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 10:00 AM,2021,05,21,10,25.8,80,Moderate,24.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 11:00 AM,2021,05,21,11,24.9,78,Moderate,24.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 12:00 PM,2021,05,21,12,24.9,78,Moderate,25.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 01:00 PM,2021,05,21,13,28.9,86,Moderate,33.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 02:00 PM,2021,05,21,14,30.9,91,Moderate,33.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 03:00 PM,2021,05,21,15,29.4,87,Moderate,28.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 04:00 PM,2021,05,21,16,30.2,89,Moderate,31.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 05:00 PM,2021,05,21,17,31.2,91,Moderate,34.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 06:00 PM,2021,05,21,18,37.4,106,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 07:00 PM,2021,05,21,19,45.5,126,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 08:00 PM,2021,05,21,20,69.7,158,Unhealthy,94.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 09:00 PM,2021,05,21,21,105.9,177,Unhealthy,142.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 10:00 PM,2021,05,21,22,109.4,179,Unhealthy,113.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-21 11:00 PM,2021,05,21,23,81.7,165,Unhealthy,54.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 12:00 AM,2021,05,22,00,59.8,153,Unhealthy,38.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 01:00 AM,2021,05,22,01,50.9,139,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 02:00 AM,2021,05,22,02,43.9,122,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 03:00 AM,2021,05,22,03,43.9,122,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 04:00 AM,2021,05,22,04,38.9,109,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 05:00 AM,2021,05,22,05,35.9,102,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 06:00 AM,2021,05,22,06,35.9,102,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 07:00 AM,2021,05,22,07,42.9,119,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 08:00 AM,2021,05,22,08,48.4,133,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 09:00 AM,2021,05,22,09,46.2,127,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 10:00 AM,2021,05,22,10,46.0,127,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 11:00 AM,2021,05,22,11,44.4,123,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 12:00 PM,2021,05,22,12,41.5,116,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 01:00 PM,2021,05,22,13,40.1,112,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 02:00 PM,2021,05,22,14,39.7,111,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 03:00 PM,2021,05,22,15,39.0,110,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 04:00 PM,2021,05,22,16,40.9,114,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 05:00 PM,2021,05,22,17,41.3,115,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 06:00 PM,2021,05,22,18,41.2,115,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 07:00 PM,2021,05,22,19,71.6,159,Unhealthy,102.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 08:00 PM,2021,05,22,20,100.3,174,Unhealthy,129.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 09:00 PM,2021,05,22,21,113.1,181,Unhealthy,126.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 10:00 PM,2021,05,22,22,134.1,192,Unhealthy,155.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-22 11:00 PM,2021,05,22,23,159.0,209,Very Unhealthy,184.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 12:00 AM,2021,05,23,00,102.5,175,Unhealthy,46.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 01:00 AM,2021,05,23,01,81.7,165,Unhealthy,61.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 02:00 AM,2021,05,23,02,53.3,145,Unhealthy for Sensitive Groups,25.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 03:00 AM,2021,05,23,03,39.6,111,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 04:00 AM,2021,05,23,04,33.3,96,Moderate,27.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 05:00 AM,2021,05,23,05,30.6,90,Moderate,28.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 06:00 AM,2021,05,23,06,26.3,81,Moderate,22.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 07:00 AM,2021,05,23,07,31.6,92,Moderate,37.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 08:00 AM,2021,05,23,08,27.3,83,Moderate,23.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 09:00 AM,2021,05,23,09,26.6,81,Moderate,26.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 10:00 AM,2021,05,23,10,26.8,82,Moderate,27.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 11:00 AM,2021,05,23,11,27.8,84,Moderate,29.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 12:00 PM,2021,05,23,12,28.9,86,Moderate,30.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 01:00 PM,2021,05,23,13,26.7,82,Moderate,24.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 02:00 PM,2021,05,23,14,25.2,79,Moderate,23.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 03:00 PM,2021,05,23,15,24.3,77,Moderate,23.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 04:00 PM,2021,05,23,16,23.3,75,Moderate,22.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 05:00 PM,2021,05,23,17,21.6,71,Moderate,20.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 06:00 PM,2021,05,23,18,25.0,78,Moderate,29.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 07:00 PM,2021,05,23,19,26.9,82,Moderate,31.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 08:00 PM,2021,05,23,20,43.0,119,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 09:00 PM,2021,05,23,21,66.5,157,Unhealthy,90.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 10:00 PM,2021,05,23,22,59.2,153,Unhealthy,52.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-23 11:00 PM,2021,05,23,23,54.1,147,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-24 12:00 AM,2021,05,24,00,88.0,168,Unhealthy,122.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-24 01:00 AM,2021,05,24,01,95.5,172,Unhealthy,103.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-24 02:00 AM,2021,05,24,02,79.2,163,Unhealthy,63.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-24 03:00 AM,2021,05,24,03,60.6,154,Unhealthy,42.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-24 04:00 AM,2021,05,24,04,50.3,137,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-24 05:00 AM,2021,05,24,05,44.1,122,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-24 06:00 AM,2021,05,24,06,43.0,119,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-24 07:00 AM,2021,05,24,07,51.5,140,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-24 08:00 AM,2021,05,24,08,77.2,162,Unhealthy,103.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-24 09:00 AM,2021,05,24,09,70.1,159,Unhealthy,63.0,UG/M3,1 Hr,Valid
Bamako,PM2.5 - Principal,2021-05-24 10:00 AM,2021,05,24,10,62.0,154,Unhealthy,54.0,UG/M3,1 Hr,Valid
