Date,WUSTL,AirNow,MERRA-2
2020-08-01,16.299999237060547,16.629166666666666,45.22156835662372
2020-08-02,16.419354100381174,23.336842105263155,48.92001221890041
2020-08-03,16.5387089637018,15.039130434782608,18.897566356201878
2020-08-04,16.658063827022428,17.575,33.0803530346202
2020-08-05,16.777418690343058,9.591304347826087,27.62556992053078
2020-08-06,16.896773553663685,13.140909090909092,30.761928648814774
2020-08-07,17.016128416984312,20.94782608695652,52.11261182580529
2020-08-08,17.13548328030494,22.195833333333336,28.438123855778485
2020-08-09,17.254838143625566,29.227272727272727,30.047451105019718
2020-08-10,17.374193006946193,19.647826086956524,29.018487346377242
2020-08-11,17.493547870266823,24.65416666666667,17.541273145127434
2020-08-12,17.61290273358745,19.504347826086956,21.748999401438596
2020-08-13,17.732257596908077,13.512500000000001,13.548400801255411
2020-08-14,17.851612460228704,14.408333333333333,15.821345833444411
2020-08-15,17.97096732354933,14.387500000000001,36.296817640391055
2020-08-16,18.090322186869958,26.366666666666664,36.88290988179688
2020-08-17,18.20967705019059,33.887499999999996,20.156933366877183
2020-08-18,18.329031913511216,20.754166666666666,19.191931599493728
2020-08-19,18.448386776831843,17.416666666666668,17.978170774313185
2020-08-20,18.56774164015247,18.354166666666668,10.02381377901429
2020-08-21,18.687096503473096,15.174999999999999,9.69383373572441
2020-08-22,18.806451366793723,23.45,17.8448905430173
2020-08-23,18.925806230114354,34.19166666666667,31.96837905505845
2020-08-24,19.04516109343498,19.441666666666666,10.749948042843016
2020-08-25,19.164515956755608,12.616666666666667,8.538206142105764
2020-08-26,19.283870820076235,8.733333333333333,8.290318209702718
2020-08-27,19.40322568339686,11.887500000000001,10.689984453193802
2020-08-28,19.52258054671749,9.529166666666667,12.332178567220353
2020-08-29,19.641935410038116,13.930434782608694,15.352760129871967
2020-08-30,19.761290273358746,19.6875,14.184536123451608
2020-08-31,19.880645136679373,15.878260869565217,15.441048351050313
2020-09-01,20.0,11.704166666666666,11.618736550644826
2020-09-02,20.0,9.904166666666667,10.334280808876883
2020-09-03,20.0,10.366666666666665,19.561070452311924
2020-09-04,20.0,15.279166666666667,16.085731502357703
2020-09-05,20.0,14.945833333333333,12.375585090040886
2020-09-06,20.0,14.845833333333333,8.495867120927869
2020-09-07,20.0,12.020833333333334,9.98223557147071
2020-09-08,20.0,11.612499999999999,21.81061304895593
2020-09-09,20.0,14.966666666666667,15.94380538705309
2020-09-10,20.0,33.06428571428571,14.18591857316187
2020-09-14,20.0,38.61666666666667,34.83488129063517
2020-09-15,20.0,38.75,31.85795129923008
2020-09-16,20.0,27.59583333333333,39.15646864527389
2020-09-17,20.0,24.28333333333333,44.098415941107305
2020-09-18,20.0,23.291666666666668,27.579144123990318
2020-09-19,20.0,33.800000000000004,11.954846002026898
2020-09-20,20.0,21.008333333333333,21.64982273455962
2020-09-21,20.0,15.058333333333335,33.186501013915404
2020-09-22,20.0,23.2625,39.07054342278116
2020-09-23,20.0,23.212500000000002,40.88056257955941
2020-09-24,20.0,33.99166666666667,29.375712884416316
2020-09-25,20.0,27.558333333333334,35.29953822578591
2020-09-26,20.0,18.966666666666665,39.31563199444099
2020-09-27,20.0,31.52916666666667,41.27630788275383
2020-09-28,20.0,25.091666666666665,44.3031741070854
2020-09-29,20.0,27.28333333333333,46.21056355347264
2020-09-30,20.0,28.858333333333334,35.13798283449887
2020-10-01,20.0,27.075,43.68010806388156
2020-10-02,20.05483873428837,27.616666666666664,51.2571972421938
2020-10-03,20.109677468576738,24.995238095238093,32.61877949967129
2020-10-04,20.16451620286511,17.1875,16.133420466246662
2020-10-05,20.21935493715348,19.2375,17.082340697527343
2020-10-06,20.274193671441846,23.15833333333333,26.022355648080975
2020-10-07,20.329032405730217,23.2,46.17210542789962
2020-10-08,20.383871140018588,26.175,62.01613942380391
2020-10-09,20.438709874306955,35.295833333333334,50.58061809393166
2020-10-10,20.493548608595326,27.587500000000002,41.652492299704136
2020-10-11,20.548387342883693,23.229166666666668,26.946258735449646
2020-10-12,20.603226077172064,22.379166666666666,16.212629283529623
2020-10-13,20.658064811460434,30.958333333333332,21.359064028558805
2020-10-14,20.7129035457488,37.3375,23.29410602186499
2020-10-15,20.767742280037172,34.541666666666664,30.484467572478025
2020-10-16,20.822581014325543,39.96666666666667,51.185854843538436
2020-10-17,20.87741974861391,43.791666666666664,69.47359665332442
2020-10-18,20.93225848290228,50.1888888888889,46.77037246381133
2020-10-19,20.98709721719065,57.67916666666667,39.45273974181873
2020-10-20,21.04193595147902,44.89166666666666,38.36902102705153
2020-10-21,21.09677468576739,55.01666666666667,22.532555199461513
2020-10-22,21.15161342005576,51.9625,19.52687149753274
2020-10-23,21.206452154344127,60.0,28.41350088544914
2020-10-24,21.261290888632498,71.78750000000001,61.189617994727996
2020-10-25,21.31612962292087,83.00416666666666,71.22404710457886
2020-10-26,21.370968357209236,77.87083333333334,45.8213797571716
2020-10-27,21.425807091497607,73.875,52.34880937621256
2020-10-28,21.480645825785974,58.06666666666666,37.74267298695122
2020-10-29,21.535484560074345,54.90833333333333,23.338833088359934
